Date,Country_Region,positive,active,hospitalized,hospitalizedCurr,recovered,death,total_tested,daily_tested,daily_positive
2020-04-30,New Zealand,1479,208,NA,6,1252,19,141341,5474,3
2020-04-30,Poland,12877,8997,NA,NA,3236,644,338027,13500,300
2020-04-30,Russia,106498,93806,NA,NA,11619,1073,3498308,194591,7099
2020-04-30,Serbia,9009,7487,NA,2479,1343,179,85645,6703,285
2020-04-30,Slovakia,1403,822,NA,NA,558,23,91072,5150,7
2020-04-30,South Korea,10774,1454,NA,NA,9072,248,623069,3188,9
2020-04-30,Turkey,120204,68144,NA,NA,48886,3174,1033617,42004,2615
2020-04-30,Ukraine,10406,8907,NA,NA,1238,261,111859,7315,540
2020-05-01,Armenia,2273,1230,NA,1227,1010,33,23181,965,125
2020-05-01,Bangladesh,8238,7894,NA,NA,174,170,70239,5573,571
2020-05-01,Belgium,50482,3109,15519,NA,12211,8094,335856,21521,236
2020-05-01,Costa Rica,725,364,NA,16,355,6,13529,289,6
2020-05-01,Estonia,1699,1402,NA,NA,244,53,54434,694,5
2020-05-01,Greece,2612,1098,NA,NA,1374,140,77251,2081,21
2020-05-01,Italy,207428,100943,NA,19147,78249,28236,2053425,74208,1965
2020-05-01,Latvia,871,507,NA,NA,348,16,63102,1982,1
2020-05-01,Lithuania,1399,760,NA,NA,594,45,138270,5502,14
2020-05-01,New Zealand,1485,202,NA,5,1263,20,146994,5653,6
2020-05-01,Poland,13105,8963,NA,NA,3491,651,354628,16601,228
2020-05-01,Russia,114431,100046,NA,NA,13220,1165,3723807,225499,7933
2020-05-01,Serbia,9205,7641,NA,2375,1379,185,91551,5906,196
2020-05-01,Slovakia,1407,775,NA,NA,608,24,94770,3698,4
2020-05-01,South Korea,10780,1407,NA,NA,9123,250,627562,4493,6
2020-05-01,Turkey,122392,65326,NA,NA,53808,3258,1075048,41431,2188
2020-05-01,Ukraine,10861,9176,NA,NA,1413,272,118545,6686,455
2020-05-02,Armenia,2386,1316,NA,1312,1035,35,24216,1035,113
2020-05-02,Bangladesh,8790,8438,NA,NA,177,175,76066,5827,552
2020-05-02,Belgium,50764,3080,15596,NA,12309,8167,350745,14889,282
2020-05-02,Costa Rica,733,355,NA,16,372,6,13632,103,8
2020-05-02,Estonia,1700,1398,NA,NA,247,55,55168,734,1
2020-05-02,Greece,2620,1103,NA,NA,1374,143,78207,956,8
2020-05-02,Italy,209328,100704,NA,18896,79914,28710,2108837,55412,1900
2020-05-02,Latvia,879,515,NA,NA,348,16,64245,1143,8
2020-05-02,Lithuania,1406,728,NA,NA,632,46,141678,3408,7
2020-05-02,New Zealand,1487,201,NA,8,1266,20,149797,2803,2
2020-05-02,Poland,13375,8950,NA,NA,3762,663,366013,11385,270
2020-05-02,Russia,124054,107819,NA,NA,15013,1222,3945518,221711,9623
2020-05-02,Serbia,9362,7747,NA,2286,1426,189,96637,5086,157
2020-05-02,Slovakia,1408,765,NA,NA,619,24,96220,1450,1
2020-05-02,South Korea,10793,1360,NA,NA,9183,250,630973,3411,13
2020-05-02,Turkey,124375,62780,NA,NA,58259,3336,1111366,36318,1983
2020-05-02,Ukraine,11411,9634,NA,NA,1498,279,122752,4207,550
2020-05-03,Armenia,2507,1397,NA,1393,1071,39,24981,765,121
2020-05-03,Bangladesh,9455,8215,NA,NA,1063,177,81434,5368,665
2020-05-03,Belgium,50903,3044,15655,NA,12378,8263,362840,12095,139
2020-05-03,Canada,59462,30859,NA,NA,24921,3682,897520,31209,2760
2020-05-03,Costa Rica,739,347,NA,16,386,6,13851,219,6
2020-05-03,Estonia,1703,1401,NA,NA,247,55,55744,576,3
2020-05-03,Greece,2626,1040,NA,NA,1442,144,79332,1125,6
2020-05-03,Italy,210717,100179,NA,18743,81654,28884,2153772,44935,1389
2020-05-03,Latvia,896,532,NA,NA,348,16,65464,1219,17
2020-05-03,Lithuania,1410,729,NA,NA,635,46,144029,2351,4
2020-05-03,New Zealand,1487,191,NA,4,1276,20,151457,1660,0
2020-05-03,Poland,13693,9070,NA,NA,3945,678,375948,9935,318
2020-05-03,Russia,134687,116768,NA,NA,16639,1280,4119538,174020,10633
2020-05-03,Serbia,9464,7720,NA,2116,1551,193,101911,5274,102
2020-05-03,Slovakia,1413,745,NA,NA,643,25,97804,1584,5
2020-05-03,South Korea,10801,1332,NA,NA,9217,252,633921,2948,8
2020-05-03,Turkey,126045,59497,NA,NA,63151,3397,1135367,24001,1670
2020-05-03,Ukraine,11913,10077,NA,NA,1548,288,129723,6971,502
2020-05-04,Armenia,2619,1468,NA,1462,1111,40,25885,904,112
2020-05-04,Bangladesh,10143,8752,NA,NA,1209,182,87694,6260,688
2020-05-04,Belgium,51559,3082,15739,NA,12441,8360,383552,20712,656
2020-05-04,Costa Rica,742,337,NA,17,399,6,13988,137,3
2020-05-04,Estonia,1711,1402,NA,NA,254,55,57392,1648,8
2020-05-04,Italy,211938,99980,NA,18302,82879,29079,2191403,37631,1221
2020-05-04,Latvia,896,531,NA,NA,348,17,66150,686,0
2020-05-04,Lithuania,1419,735,NA,NA,638,46,149106,5077,9
2020-05-04,Poland,14006,9214,NA,NA,4095,697,383804,7856,313
2020-05-04,Russia,145268,125817,NA,NA,18095,1356,4303243,183705,10581
2020-05-04,Serbia,9557,7786,NA,2023,1574,197,106461,4550,93
2020-05-04,Singapore,18778,17303,NA,1491,1457,18,175604,4526,622
2020-05-04,Slovakia,1421,655,NA,NA,741,25,99864,2060,8
2020-05-04,South Korea,10804,1267,NA,NA,9283,254,640237,6316,3
2020-05-04,Turkey,127659,56032,NA,NA,68166,3461,1171138,35771,1614
2020-05-04,Ukraine,12331,10409,NA,NA,1619,303,134592,4869,418
2020-05-05,Armenia,2782,1607,NA,1600,1135,40,26968,1083,163
2020-05-05,Bangladesh,10929,9343,NA,NA,1403,183,93405,5711,786
2020-05-05,Belgium,52084,2868,15855,NA,12736,8441,401231,17679,525
2020-05-05,Costa Rica,755,336,NA,17,413,6,14121,133,13
2020-05-05,Estonia,1713,1401,NA,NA,257,55,58930,1538,2
2020-05-05,Italy,213013,98467,NA,17697,85231,29315,2246666,55263,1075
2020-05-05,Latvia,900,419,NA,NA,464,17,68627,2477,4
2020-05-05,Lithuania,1423,699,NA,NA,678,48,156493,7387,4
2020-05-05,New Zealand,1488,151,NA,2,1316,21,163558,6864,2
2020-05-05,Poland,14412,9417,NA,NA,4280,715,394270,10466,406
2020-05-05,Russia,155370,134054,NA,NA,19865,1451,4460357,157114,10102
2020-05-05,Serbia,9677,7754,NA,1855,1723,200,111278,4817,120
2020-05-05,Slovakia,1429,642,NA,NA,762,25,104606,4742,8
2020-05-05,South Korea,10806,1218,NA,NA,9333,255,643095,2858,2
2020-05-05,Turkey,129491,52686,NA,NA,73285,3520,1204421,33283,1832
2020-05-05,Ukraine,12697,10506,NA,NA,1875,316,139759,5167,366
2020-05-06,Armenia,2884,1657,NA,1648,1185,42,28056,1088,102
2020-05-06,Bangladesh,11719,10130,NA,NA,1403,186,99646,6241,790
2020-05-06,Belgium,52629,2699,15953,NA,12980,8516,418438,17207,545
2020-05-06,Costa Rica,761,327,NA,18,428,6,14448,327,6
2020-05-06,Estonia,1720,1400,NA,NA,264,56,60468,1538,7
2020-05-06,Italy,214457,91528,NA,17102,93245,29684,2310929,64263,1444
2020-05-06,Latvia,909,427,NA,NA,464,18,71069,2442,9
2020-05-06,Lithuania,1428,662,NA,NA,718,48,164088,7595,5
2020-05-06,New Zealand,1489,136,NA,2,1332,21,170840,7282,1
2020-05-06,Poland,14723,9335,NA,NA,4655,733,410468,16198,311
2020-05-06,Russia,165929,143065,NA,NA,21327,1537,4633731,173374,10559
2020-05-06,Serbia,9791,7617,NA,1750,1971,203,117474,6196,114
2020-05-06,Slovakia,1445,613,NA,NA,806,26,109767,5161,16
2020-05-06,South Korea,10810,1135,NA,NA,9419,256,649388,6293,4
2020-05-06,Turkey,131744,49958,NA,NA,78202,3584,1234724,30303,2253
2020-05-06,Ukraine,13184,10760,NA,NA,2097,327,144283,4524,487
2020-05-07,Armenia,3029,1768,NA,1758,1218,43,29244,1188,145
2020-05-07,Bangladesh,12425,10316,NA,NA,1910,199,105513,5867,706
2020-05-07,Belgium,53045,2555,16061,NA,13201,8594,436651,18213,416
2020-05-07,Costa Rica,765,314,NA,19,445,6,15140,692,4
2020-05-07,Estonia,1725,1401,NA,NA,268,56,61744,1276,5
2020-05-07,Italy,215858,89624,NA,16485,96276,29958,2381288,70359,1401
2020-05-07,Latvia,928,446,NA,NA,464,18,73016,1947,19
2020-05-07,Lithuania,1433,645,NA,NA,739,49,172191,8103,5
2020-05-07,New Zealand,1490,122,NA,3,1347,21,178654,7814,1
2020-05-07,Poland,15026,9409,NA,NA,4862,755,425994,15526,303
2020-05-07,Russia,177160,151732,NA,NA,23803,1625,4803192,169461,11231
2020-05-07,Serbia,9848,7482,NA,1710,2160,206,122995,5521,57
2020-05-07,Slovakia,1455,524,NA,NA,905,26,114461,4694,10
2020-05-07,South Korea,10822,1082,NA,NA,9484,256,654863,5475,12
2020-05-07,Turkey,133721,47096,NA,NA,82984,3641,1265119,30395,1977
2020-05-07,Ukraine,13691,10955,NA,NA,2396,340,151569,7286,507
2020-05-08,Armenia,3175,1864,NA,1852,1267,44,30436,1192,146
2020-05-08,Bangladesh,13134,10827,NA,NA,2101,206,111454,5941,709
2020-05-08,Belgium,53504,2381,16136,NA,13411,8664,458678,22027,459
2020-05-08,Costa Rica,773,306,NA,21,461,6,15810,670,8
2020-05-08,Estonia,1733,1397,NA,NA,276,60,62694,950,8
2020-05-08,Italy,217185,87961,NA,15804,99023,30201,2445063,63775,1327
2020-05-08,Latvia,930,448,NA,NA,464,18,75571,2555,2
2020-05-08,Lithuania,1436,622,NA,NA,765,49,180332,8141,3
2020-05-08,New Zealand,1492,103,NA,2,1368,21,187089,8435,2
2020-05-08,Poland,15363,9403,NA,NA,5184,776,443506,17512,337
2020-05-08,Russia,187859,159528,NA,NA,26608,1723,4987468,184276,10699
2020-05-08,Serbia,9943,7281,NA,1577,2453,209,128805,5810,95
2020-05-08,Slovakia,1455,510,NA,NA,919,26,118371,3910,0
2020-05-08,South Korea,10840,1016,NA,NA,9568,256,660030,5167,18
2020-05-08,Turkey,135569,45483,NA,NA,86396,3689,1298806,33687,1848
2020-05-08,Ukraine,14195,11128,NA,NA,2706,361,159155,7586,504
2020-05-09,Armenia,3313,1943,NA,1928,1325,45,31629,1193,138
2020-05-09,Bangladesh,13770,11142,NA,NA,2414,214,116919,5465,636
2020-05-09,Belgium,53720,2222,16219,NA,13642,8733,476722,18044,216
2020-05-09,Costa Rica,780,294,NA,22,480,6,16517,707,7
2020-05-09,Estonia,1739,1403,NA,NA,276,60,63343,649,6
2020-05-09,Italy,218268,84842,NA,14868,103031,30395,2514234,69171,1083
2020-05-09,Latvia,939,457,NA,NA,464,18,76592,1021,9
2020-05-09,Lithuania,1469,567,NA,NA,828,49,183913,3581,33
2020-05-09,New Zealand,1494,102,NA,2,1371,21,190524,3435,2
2020-05-09,Poland,15651,9429,NA,NA,5437,785,460686,17180,288
2020-05-09,Russia,198676,164933,NA,NA,31916,1827,5221964,234496,10817
2020-05-09,Serbia,10032,7087,NA,1437,2732,213,134533,5728,89
2020-05-09,Slovakia,1457,490,NA,NA,941,26,119859,1488,2
2020-05-09,South Korea,10874,1008,NA,NA,9610,256,663886,3856,34
2020-05-09,Turkey,137115,43896,NA,NA,89480,3739,1334411,35605,1546
2020-05-09,Ukraine,14710,11425,NA,NA,2909,376,167107,7952,515
2020-05-10,Armenia,3392,1987,NA,1960,1359,46,32600,971,79
2020-05-10,Bangladesh,14657,11779,NA,NA,2650,228,122657,5738,887
2020-05-10,Belgium,53830,2222,16279,NA,13697,8806,487194,10472,110
2020-05-10,Costa Rica,792,285,NA,21,501,6,17170,653,12
2020-05-10,Estonia,1741,1402,NA,NA,278,61,63933,590,2
2020-05-10,Italy,219070,83324,NA,14645,105186,30560,2565912,51678,802
2020-05-10,Latvia,946,464,NA,NA,464,18,77147,555,7
2020-05-10,Lithuania,1479,601,NA,NA,828,50,186565,2652,10
2020-05-10,New Zealand,1497,90,NA,2,1386,21,192269,1745,3
2020-05-10,Poland,15996,9498,NA,NA,5698,800,476904,16218,345
2020-05-10,Russia,209688,173467,NA,NA,34306,1915,5448463,226499,11012
2020-05-10,Singapore,23336,20595,NA,1097,2721,20,224262,8109,759
2020-05-10,Slovakia,1457,472,NA,NA,959,26,120645,786,0
2020-05-10,South Korea,10909,1021,NA,NA,9632,256,668492,4606,35
2020-05-10,Turkey,138657,42180,NA,NA,92691,3786,1370598,36187,1542
2020-05-10,Ukraine,15232,11781,NA,NA,3060,391,176403,9296,522
2020-05-11,Armenia,3538,2061,NA,2042,1430,47,33352,752,146
2020-05-11,Bangladesh,15691,12550,NA,NA,2902,239,129865,7208,1034
2020-05-11,Belgium,54157,2230,16322,NA,13732,8867,494760,7566,327
2020-05-11,Costa Rica,801,277,NA,21,517,7,17299,129,9
2020-05-11,Estonia,1746,1405,NA,NA,280,61,64945,1012,5
2020-05-11,Italy,219814,82488,NA,14538,106587,30739,2606652,40740,744
2020-05-11,Latvia,950,305,NA,NA,627,18,79047,1900,4
2020-05-11,Lithuania,1485,602,NA,NA,833,50,192386,5821,6
2020-05-11,New Zealand,1497,78,NA,2,1398,21,197696,5427,0
2020-05-11,Poland,16326,9699,NA,NA,5816,811,491216,14312,330
2020-05-11,Russia,221344,179534,NA,NA,39801,2009,5636763,188300,11656
2020-05-11,Serbia,10176,6668,NA,1123,3290,218,145604,5535,72
2020-05-11,Slovakia,1465,455,NA,NA,983,27,122708,2063,8
2020-05-11,South Korea,10936,1008,NA,NA,9670,258,680890,12398,27
2020-05-11,Turkey,139771,40150,NA,NA,95780,3841,1403311,32713,1114
2020-05-11,Ukraine,15648,11952,NA,NA,3288,408,181552,5149,416
2020-05-12,Armenia,3718,2170,NA,2149,1500,48,34805,1453,180
2020-05-12,Bangladesh,16660,13263,NA,NA,3147,250,136638,6773,969
2020-05-12,Belgium,54226,2085,16392,NA,13938,8896,508697,13937,69
2020-05-12,Costa Rica,804,277,NA,21,520,7,17470,171,3
2020-05-12,Estonia,1751,1408,NA,NA,282,61,66071,1126,5
2020-05-12,Italy,221216,81266,NA,13817,109039,30911,2673655,67003,1402
2020-05-12,Latvia,951,305,NA,NA,627,19,81246,2199,1
2020-05-12,Lithuania,1491,587,NA,NA,850,50,200264,7878,6
2020-05-12,New Zealand,1497,74,NA,2,1402,21,205191,7495,0
2020-05-12,Poland,16882,9913,NA,NA,6131,838,507778,16562,556
2020-05-12,Russia,232243,186615,NA,NA,43512,2116,5805404,168641,10899
2020-05-12,Serbia,10243,6423,NA,1085,3600,220,151304,5700,67
2020-05-12,Slovakia,1469,382,NA,NA,1060,27,127034,4326,4
2020-05-12,South Korea,10962,1008,NA,NA,9695,259,695920,15030,26
2020-05-12,Turkey,141475,38692,NA,NA,98889,3894,1440671,37360,1704
2020-05-12,Ukraine,16023,12225,NA,NA,3373,425,187307,5755,375
2020-05-13,Armenia,3860,2239,NA,2218,1572,49,36055,1250,142
2020-05-13,Bangladesh,17822,14192,NA,NA,3361,269,144538,7900,1162
2020-05-13,Costa Rica,815,281,NA,20,527,7,18040,570,11
2020-05-13,Estonia,1758,1412,NA,NA,284,62,67111,1040,7
2020-05-13,Italy,222104,78457,NA,13065,112541,31106,2735628,61973,888
2020-05-13,Latvia,962,316,NA,NA,627,19,83275,2029,11
2020-05-13,Lithuania,1505,537,NA,NA,908,54,208253,7989,14
2020-05-13,New Zealand,1497,65,NA,2,1411,21,212048,6857,0
2020-05-13,Poland,17204,9933,NA,NA,6410,861,528122,20344,322
2020-05-13,Russia,242271,192056,NA,NA,48003,2212,5982558,177154,10028
2020-05-13,Serbia,10295,6249,NA,992,3824,222,156603,5299,52
2020-05-13,Slovakia,1477,338,NA,NA,1112,27,131910,4876,8
2020-05-13,South Korea,10991,969,NA,NA,9762,260,711484,15564,29
2020-05-13,Turkey,143114,37447,NA,NA,101715,3952,1474003,33332,1639
2020-05-13,Ukraine,16425,12270,NA,NA,3716,439,192247,4940,402
2020-05-14,Armenia,4044,2326,NA,2304,1666,52,37515,1460,184
2020-05-14,Bangladesh,18863,14977,NA,NA,3603,283,151930,7392,1041
2020-05-14,Costa Rica,830,287,NA,17,535,8,18388,348,15
2020-05-14,Estonia,1766,1416,NA,NA,287,63,68076,965,8
2020-05-14,Italy,223096,76440,NA,12308,115288,31368,2807504,71876,992
2020-05-14,Latvia,970,289,NA,NA,662,19,85431,2156,8
2020-05-14,Lithuania,1511,523,NA,NA,934,54,216247,7994,6
2020-05-14,New Zealand,1498,56,NA,2,1421,21,218630,6582,1
2020-05-14,Poland,17615,10036,NA,NA,6696,883,554357,26235,411
2020-05-14,Russia,252245,196410,NA,NA,53530,2305,6188102,205544,9974
2020-05-14,Serbia,10374,6066,NA,949,4084,224,162797,6194,79
2020-05-14,Slovakia,1480,322,NA,NA,1131,27,135902,3992,3
2020-05-14,South Korea,11018,937,NA,NA,9821,260,726747,15263,27
2020-05-14,Turkey,144749,36712,NA,NA,104030,4007,1508824,34821,1635
2020-05-14,Ukraine,16847,12248,NA,NA,4143,456,202495,10248,422
2020-05-15,Armenia,4283,2437,NA,2415,1791,55,39044,1529,239
2020-05-15,Bangladesh,20065,15885,NA,NA,3882,298,160512,8582,1202
2020-05-15,Costa Rica,843,293,NA,18,542,8,18655,267,13
2020-05-15,Estonia,1770,1418,NA,NA,289,63,68821,745,4
2020-05-15,Italy,223885,72070,NA,11600,120205,31610,2875680,68176,789
2020-05-15,Latvia,997,316,NA,NA,662,19,87377,1946,27
2020-05-15,Lithuania,1523,498,NA,NA,965,54,224040,7793,12
2020-05-15,New Zealand,1498,49,NA,3,1428,21,224410,5780,0
2020-05-15,Poland,18016,10191,NA,NA,6918,907,576276,21919,401
2020-05-15,Russia,262843,202199,NA,NA,58226,2418,6413948,225846,10598
2020-05-15,Serbia,10438,5912,NA,837,4301,225,168670,5873,64
2020-05-15,Slovakia,1493,314,NA,NA,1151,28,139986,4084,13
2020-05-15,South Korea,11037,924,NA,NA,9851,262,741145,14398,19
2020-05-15,Turkey,146457,36269,NA,NA,106133,4055,1547389,38565,1708
2020-05-15,Ukraine,17330,12381,NA,NA,4473,476,211614,9119,483
2020-05-16,Armenia,4472,2487,NA,2463,1925,60,40269,1225,189
2020-05-16,Bangladesh,20995,16564,NA,NA,4117,314,167114,6602,930
2020-05-16,Costa Rica,853,292,NA,17,551,10,19401,746,10
2020-05-16,Estonia,1774,1422,NA,NA,289,63,69498,677,4
2020-05-16,Italy,224760,70187,NA,11175,122810,31763,2944859,69179,875
2020-05-16,Latvia,1008,327,NA,NA,662,19,88405,1028,11
2020-05-16,Lithuania,1534,485,NA,NA,988,55,228726,4686,11
2020-05-16,New Zealand,1499,45,NA,2,1433,21,226789,2379,1
2020-05-16,Poland,18257,10167,NA,NA,7175,915,601394,25118,241
2020-05-16,Russia,272043,206340,NA,NA,63166,2537,6656340,242392,9200
2020-05-16,Serbia,10496,5789,NA,766,4479,228,174746,6076,58
2020-05-16,Slovakia,1494,303,NA,NA,1163,28,142462,2476,1
2020-05-16,South Korea,11050,900,NA,NA,9888,262,747653,6508,13
2020-05-16,Turkey,148067,35834,NA,NA,108137,4096,1589625,42236,1610
2020-05-16,Ukraine,17858,12455,NA,NA,4906,497,220638,9024,528
2020-05-17,Armenia,4823,2743,NA,2718,2019,61,41889,1620,351
2020-05-17,Bangladesh,22268,17567,NA,NA,4373,328,175228,8114,1273
2020-05-17,Costa Rica,863,288,NA,17,565,10,20115,714,10
2020-05-17,Estonia,1783,1429,NA,NA,290,64,70165,667,9
2020-05-17,Italy,225435,68351,NA,11073,125176,31908,3004960,60101,675
2020-05-17,Latvia,1009,328,NA,NA,662,19,89123,718,1
2020-05-17,Lithuania,1541,488,NA,NA,997,56,231104,2378,7
2020-05-17,New Zealand,1499,45,NA,2,1433,21,228341,1552,0
2020-05-17,Poland,18529,10153,NA,NA,7451,925,620249,18855,272
2020-05-17,Russia,281752,211748,NA,NA,67373,2631,6916088,259748,9709
2020-05-17,Serbia,10610,5667,NA,764,4713,230,181272,6526,114
2020-05-17,Slovakia,1495,282,NA,NA,1185,28,143433,971,1
2020-05-17,South Korea,11065,898,NA,NA,9904,263,753211,5558,15
2020-05-17,Turkey,149435,35333,NA,NA,109962,4140,1624994,35369,1368
2020-05-17,Ukraine,18291,12661,NA,NA,5116,514,227801,7163,433
2020-05-18,Armenia,5041,2813,NA,2788,2164,64,43080,1191,218
2020-05-18,Bangladesh,23870,18936,NA,NA,4585,349,185086,9858,1602
2020-05-18,Costa Rica,866,281,NA,17,575,10,20352,237,3
2020-05-18,Estonia,1791,1429,NA,NA,298,64,71421,1256,8
2020-05-18,Italy,225886,66553,NA,10956,127326,32007,3041366,36406,451
2020-05-18,Latvia,1012,297,NA,NA,694,21,90968,1845,3
2020-05-18,Lithuania,1547,494,NA,NA,997,59,237600,6496,6
2020-05-18,New Zealand,1503,40,NA,2,1442,21,233738,5397,4
2020-05-18,Poland,18885,10321,NA,NA,7628,936,636046,15797,356
2020-05-18,Russia,290678,217747,NA,NA,70209,2722,7147014,230926,8926
2020-05-18,Serbia,10699,5669,NA,805,4799,231,185385,4113,89
2020-05-18,Singapore,45793,35936,NA,18486,9835,22,294414,8769,2807
2020-05-18,Slovakia,1495,275,NA,NA,1192,28,145474,2041,0
2020-05-18,South Korea,11078,877,NA,NA,9938,263,765574,12363,13
2020-05-18,Turkey,150593,34845,NA,NA,111577,4171,1650135,25141,1158
2020-05-18,Ukraine,18616,12805,NA,NA,5276,535,232899,5098,325
2020-05-19,Armenia,5271,2785,NA,2758,2419,67,44110,1030,230
2020-05-19,Bangladesh,25121,19758,NA,NA,4993,370,193645,8559,1251
2020-05-19,Costa Rica,882,295,NA,18,577,10,20741,389,16
2020-05-19,Estonia,1794,1425,NA,NA,305,64,72440,1019,3
2020-05-19,Italy,226699,65129,NA,10707,129401,32169,3104524,63158,813
2020-05-19,Latvia,1016,301,NA,NA,694,21,92751,1783,4
2020-05-19,Lithuania,1562,477,NA,NA,1025,60,245580,7980,15
2020-05-19,New Zealand,1503,35,NA,1,1447,21,239439,5701,0
2020-05-19,Poland,19267,10416,NA,NA,7903,948,653224,17178,382
2020-05-19,Russia,299941,220974,NA,NA,76130,2837,7352316,205302,9263
2020-05-19,Serbia,10733,5595,NA,808,4904,234,190683,5298,34
2020-05-19,Slovakia,1496,237,NA,NA,1231,28,148845,3371,1
2020-05-19,South Korea,11110,781,NA,NA,10066,263,776433,10859,32
2020-05-19,Turkey,151615,34521,NA,NA,112895,4199,1675517,25382,1022
2020-05-19,Ukraine,18876,12696,NA,NA,5632,548,239961,7062,260
2020-05-20,Armenia,5606,2955,NA,2928,2581,70,45861,1751,335
2020-05-20,Bangladesh,26738,21145,NA,NA,5207,386,203852,10207,1617
2020-05-20,Costa Rica,897,305,NA,13,582,10,21299,558,15
2020-05-20,Estonia,1800,1425,NA,NA,311,64,73712,1272,6
2020-05-20,Italy,227364,62752,NA,10300,132282,32330,3171719,67195,665
2020-05-20,Latvia,1025,309,NA,NA,694,22,94621,1870,9
2020-05-20,Lithuania,1577,460,NA,NA,1049,60,253004,7424,15
2020-05-20,New Zealand,1503,30,NA,1,1452,21,245079,5640,0
2020-05-20,Poland,19738,10593,NA,NA,8183,962,674861,21637,471
2020-05-20,Russia,308705,220341,NA,NA,85392,2972,7578029,225713,8764
2020-05-20,Serbia,10833,5531,NA,766,5067,235,196881,6198,100
2020-05-20,Slovakia,1502,229,NA,NA,1245,28,151778,2933,6
2020-05-20,South Korea,11122,723,NA,NA,10135,264,788684,12251,12
2020-05-20,Turkey,152587,34378,NA,NA,113987,4222,1696355,20838,972
2020-05-20,Ukraine,19230,12711,NA,NA,5955,564,248529,8568,354
2020-05-21,Armenia,5928,2980,NA,2952,2874,74,47693,1832,322
2020-05-21,Bangladesh,28511,22501,NA,NA,5602,408,214114,10262,1773
2020-05-21,Costa Rica,903,301,NA,12,592,10,21929,630,6
2020-05-21,Estonia,1807,1429,NA,NA,314,64,74588,876,7
2020-05-21,Italy,228006,60960,NA,9909,134560,32486,3243398,71679,642
2020-05-21,Latvia,1030,296,NA,NA,712,22,96366,1745,5
2020-05-21,Lithuania,1593,475,NA,NA,1049,61,259043,6039,16
2020-05-21,New Zealand,1504,28,NA,1,1455,21,250736,5657,1
2020-05-21,Poland,20142,10718,NA,NA,8452,972,697230,22369,404
2020-05-21,Russia,317554,221774,NA,NA,92681,3099,7840880,262851,8849
2020-05-21,Serbia,10919,5312,NA,743,5370,237,203799,6918,86
2020-05-21,Slovakia,1503,219,NA,NA,1256,28,154529,2751,1
2020-05-21,South Korea,11142,716,NA,NA,10162,264,802418,13734,20
2020-05-21,Turkey,153548,34309,NA,NA,114990,4249,1729988,33633,961
2020-05-21,Ukraine,19706,12900,NA,NA,6227,579,257890,9361,476
2020-05-22,Armenia,6302,3289,NA,3257,2936,77,49119,1426,374
2020-05-22,Bangladesh,30205,23583,NA,NA,6190,432,223841,9727,1694
2020-05-22,Costa Rica,911,301,NA,14,600,10,22554,625,8
2020-05-22,Estonia,1821,1440,NA,NA,317,64,75237,649,14
2020-05-22,Italy,228658,59322,NA,9552,136720,32616,3318778,75380,652
2020-05-22,Lithuania,1604,424,NA,NA,1111,61,264882,5839,11
2020-05-22,New Zealand,1504,28,NA,1,1455,21,255463,4727,0
2020-05-22,Poland,20613,10900,NA,NA,8731,982,719571,22341,471
2020-05-22,Russia,326448,223374,NA,NA,99825,3249,8126626,285746,8894
2020-05-22,Serbia,11024,5246,NA,744,5541,237,209797,5998,105
2020-05-22,Slovakia,1504,196,NA,NA,1280,28,156765,2236,1
2020-05-22,South Korea,11165,705,NA,NA,10194,266,814420,12002,23
2020-05-22,Turkey,154500,34113,NA,NA,116111,4276,1767495,37507,952
2020-05-22,Ukraine,20148,12975,NA,NA,6585,588,267185,9295,442
2020-05-23,Armenia,6661,3516,NA,3483,3064,81,50436,1317,359
2020-05-23,Bangladesh,32078,25140,NA,NA,6486,452,234675,10834,1873
2020-05-23,Costa Rica,918,301,NA,15,607,10,22910,356,7
2020-05-23,Estonia,1823,1442,NA,NA,317,64,75764,527,2
2020-05-23,Italy,229327,57752,NA,9267,138840,32735,3391188,72410,669
2020-05-23,Lithuania,1616,418,NA,NA,1135,63,267719,2837,12
2020-05-23,New Zealand,1504,27,NA,1,1456,21,256935,1472,0
2020-05-23,Poland,20929,10959,NA,NA,8977,993,750939,31368,316
2020-05-23,Russia,335882,224558,NA,NA,107936,3388,8402747,276121,9434
2020-05-23,Serbia,11092,5155,NA,665,5699,238,214212,4415,68
2020-05-23,Slovakia,1509,180,NA,NA,1301,28,158414,1649,5
2020-05-23,South Korea,11190,711,NA,NA,10213,266,820289,5869,25
2020-05-23,Turkey,155686,33776,NA,NA,117602,4308,1787673,20178,1186
2020-05-23,Ukraine,20580,13046,NA,NA,6929,605,277712,10527,432
2020-05-24,Armenia,7113,3881,NA,3842,3145,87,51633,1197,452
2020-05-24,Bangladesh,33610,26229,NA,NA,6901,480,243583,8908,1532
2020-05-24,Costa Rica,930,300,NA,15,620,10,23378,468,12
2020-05-24,Estonia,1824,1441,NA,NA,318,65,76572,808,1
2020-05-24,Italy,229858,56594,NA,9166,140479,32785,3447012,55824,531
2020-05-24,Lithuania,1623,422,NA,NA,1138,63,269889,2170,7
2020-05-24,New Zealand,1504,27,NA,1,1456,21,258054,1119,0
2020-05-24,Poland,21290,11100,NA,NA,9194,996,767441,16502,361
2020-05-24,Russia,344481,227641,NA,NA,113299,3541,8685305,282558,8599
